,resale_price
63301,585000.0
63302,375000.0
63303,310000.0
63304,695000.0
63305,513000.0
63306,446000.0
63307,470000.0
63308,409000.0
63309,421000.0
63310,440000.0
63311,408000.0
63312,440000.0
63313,335000.0
63314,668000.0
63315,477000.0
63316,353000.0
63317,510000.0
63318,715000.0
63319,640000.0
63320,670000.0
63321,465000.0
63322,466000.0
63323,662000.0
63324,388000.0
63325,492000.0
63326,600000.0
63327,412000.0
63328,320000.0
63329,455000.0
63330,450000.0
63331,440000.0
63332,520000.0
63333,398000.0
63334,730000.0
63335,600000.0
63336,368000.0
63337,449000.0
63338,498000.0
63339,322888.0
63340,313000.0
63341,408888.0
63342,470000.0
63343,463000.0
63344,752000.0
63345,419000.0
63346,300000.0
63347,395000.0
63348,330000.0
63349,468000.0
63350,392000.0
63351,298000.0
63352,500000.0
63353,475000.0
63354,295000.0
63355,320000.0
63356,330000.0
63357,440000.0
63358,688000.0
63359,354000.0
63360,455000.0
63361,284000.0
63362,420000.0
63363,392000.0
63364,690000.0
63365,390000.0
63366,258000.0
63367,435000.0
63368,388000.0
63369,470000.0
63370,370000.0
63371,330000.0
63372,310000.0
63373,380000.0
63374,625000.0
63375,270000.0
63376,472500.0
63377,428000.0
63378,588000.0
63379,375500.0
63380,420000.0
63381,678000.0
63382,672000.0
63383,375000.0
63384,275500.0
63385,567000.0
63386,442000.0
63387,400800.0
63388,260000.0
63389,615000.0
63390,625000.0
63391,468000.0
63392,335000.0
63393,765000.0
63394,628000.0
63395,480000.0
63396,395000.0
63397,380000.0
63398,310000.0
63399,498000.0
63400,345000.0
63401,365000.0
63402,358000.0
63403,488000.0
63404,433000.0
63405,678000.0
63406,665000.0
63407,345000.0
63408,458000.0
63409,345000.0
63410,430000.0
63411,322000.0
63412,455000.0
63413,635000.0
63414,428000.0
63415,408888.0
63416,671000.0
63417,668000.0
63418,277000.0
63419,478000.0
63420,675000.0
63421,335000.0
63422,435000.0
63423,480000.0
63424,408000.0
63425,500000.0
63426,480000.0
63427,560000.0
63428,393000.0
63429,448888.0
63430,422000.0
63431,255000.0
63432,480000.0
63433,322000.0
63434,282000.0
63435,393000.0
63436,308000.0
63437,500000.0
63438,418000.0
63439,715000.0
63440,383000.0
63441,590000.0
63442,417000.0
63443,274000.0
63444,425000.0
63445,636000.0
63446,178000.0
63447,518000.0
63448,320000.0
63449,380000.0
63450,310000.0
63451,436000.0
63452,350000.0
63453,280000.0
63454,538000.0
63455,305000.0
63456,860000.0
63457,300000.0
63458,385000.0
63459,308000.0
63460,325000.0
63461,465000.0
63462,395000.0
63463,540000.0
63464,430000.0
63465,550000.0
63466,415000.0
63467,520000.0
63468,251000.0
63469,270000.0
63470,355000.0
63471,362000.0
63472,505000.0
63473,437000.0
63474,338000.0
63475,481000.0
63476,500000.0
63477,448000.0
63478,468000.0
63479,650000.0
63480,395000.0
63481,328000.0
63482,570000.0
63483,395000.0
63484,335000.0
63485,930000.0
63486,435000.0
63487,236000.0
63488,315000.0
63489,365000.0
63490,480000.0
63491,536000.0
63492,416000.0
63493,480000.0
63494,800000.0
63495,458000.0
63496,433000.0
63497,320000.0
63498,320000.0
63499,270000.0
63500,300000.0
63501,590000.0
63502,370000.0
63503,541500.0
63504,428000.0
63505,500000.0
63506,540000.0
63507,420000.0
63508,295000.0
63509,548000.0
63510,520000.0
63511,405000.0
63512,386000.0
63513,420888.0
63514,365000.0
63515,748000.0
63516,320000.0
63517,340000.0
63518,370000.0
63519,415000.0
63520,460000.0
63521,465000.0
63522,525000.0
63523,312000.0
63524,498000.0
63525,520000.0
63526,340000.0
63527,430000.0
63528,475000.0
63529,838000.0
63530,420000.0
63531,513000.0
63532,448000.0
63533,330000.0
63534,540000.0
63535,430000.0
63536,360000.0
63537,730000.0
63538,305000.0
63539,550000.0
63540,502000.0
63541,300000.0
63542,410000.0
63543,278000.0
63544,344000.0
63545,555000.0
63546,258000.0
63547,590000.0
63548,330888.0
63549,394000.0
63550,492000.0
63551,320000.0
63552,570000.0
63553,388000.0
63554,575000.0
63555,318000.0
63556,450000.0
63557,868000.0
63558,230000.0
63559,353000.0
63560,318000.0
63561,390000.0
63562,270000.0
63563,590000.0
63564,310000.0
63565,332000.0
63566,395000.0
63567,800000.0
63568,415000.0
63569,580000.0
63570,431000.0
63571,272000.0
63572,520000.0
63573,733000.0
63574,465000.0
63575,383000.0
63576,368000.0
63577,610000.0
63578,206000.0
63579,616000.0
63580,565000.0
63581,599999.0
63582,410000.0
63583,393000.0
63584,554000.0
63585,390000.0
63586,450000.0
63587,350000.0
63588,792888.0
63589,520000.0
63590,422000.0
63591,428888.0
63592,640000.0
63593,208000.0
63594,310000.0
63595,475000.0
63596,655000.0
63597,548000.0
63598,660888.0
63599,720000.0
63600,263000.0
63601,400000.0
63602,822888.0
63603,303000.0
63604,900000.0
63605,670000.0
63606,330000.0
63607,268000.0
63608,378888.0
63609,555888.0
63610,655000.0
63611,387000.0
63612,355000.0
63613,440000.0
63614,365000.0
63615,510000.0
63616,420000.0
63617,530000.0
63618,258000.0
63619,465888.0
63620,360000.0
63621,520000.0
63622,338000.0
63623,513750.0
63624,333000.0
63625,550000.0
63626,350000.0
63627,222000.0
63628,405000.0
63629,490000.0
63630,430000.0
63631,440000.0
63632,503000.0
63633,572000.0
63634,282000.0
63635,276000.0
63636,695000.0
63637,425000.0
63638,330000.0
63639,362000.0
63640,485000.0
63641,513000.0
63642,430000.0
63643,796888.0
63644,390000.0
63645,388000.0
63646,345000.0
63647,458000.0
63648,685000.0
63649,688000.0
63650,560000.0
63651,420000.0
63652,550000.0
63653,324500.0
63654,380000.0
63655,340000.0
63656,476000.0
63657,381000.0
63658,325000.0
63659,400000.0
63660,323000.0
63661,811888.0
63662,345000.0
63663,475000.0
63664,425000.0
63665,350000.0
63666,618000.0
63667,480000.0
63668,537500.0
63669,335000.0
63670,700000.0
63671,490000.0
63672,337000.0
63673,483000.0
63674,571000.0
63675,655000.0
63676,450000.0
63677,515000.0
63678,880000.0
63679,520000.0
63680,449000.0
63681,365000.0
63682,472000.0
63683,585000.0
63684,470000.0
63685,365000.0
63686,395000.0
63687,595000.0
63688,272800.0
63689,412000.0
63690,555000.0
63691,436888.0
63692,400000.0
63693,640000.0
63694,275000.0
63695,416000.0
63696,458000.0
63697,430000.0
63698,595000.0
63699,380000.0
63700,262000.0
63701,295000.0
63702,600000.0
63703,360000.0
63704,420000.0
63705,224000.0
63706,845000.0
63707,563888.0
63708,600000.0
63709,415000.0
63710,398000.0
63711,290000.0
63712,377000.0
63713,330000.0
63714,550000.0
63715,449000.0
63716,325000.0
63717,270000.0
63718,550000.0
63719,1018000.0
63720,385000.0
63721,252000.0
63722,910000.0
63723,340000.0
63724,480000.0
63725,308000.0
63726,410000.0
63727,660000.0
63728,418000.0
63729,350000.0
63730,338000.0
63731,450000.0
63732,675000.0
63733,575000.0
63734,545000.0
63735,500000.0
63736,500000.0
63737,280000.0
63738,500000.0
63739,265000.0
63740,568000.0
63741,750000.0
63742,550000.0
63743,529000.0
63744,640000.0
63745,310000.0
63746,451888.0
63747,360000.0
63748,358000.0
63749,450000.0
63750,413000.0
63751,500000.0
63752,685000.0
63753,600000.0
63754,230000.0
63755,622888.0
63756,375000.0
63757,518000.0
63758,555000.0
63759,345000.0
63760,400000.0
63761,655000.0
63762,343000.0
63763,340000.0
63764,480000.0
63765,480000.0
63766,308000.0
63767,348000.0
63768,543000.0
63769,372000.0
63770,728000.0
63771,362000.0
63772,340000.0
63773,678000.0
63774,653000.0
63775,491000.0
63776,285000.0
63777,355000.0
63778,405000.0
63779,335000.0
63780,543000.0
63781,345000.0
63782,368000.0
63783,718000.0
63784,693000.0
63785,370000.0
63786,348000.0
63787,382000.0
63788,500000.0
63789,560000.0
63790,353000.0
63791,308000.0
63792,420000.0
63793,500000.0
63794,425000.0
63795,399888.0
63796,460000.0
63797,485000.0
63798,515000.0
63799,283500.0
63800,380000.0
63801,560000.0
63802,276000.0
63803,690000.0
63804,321000.0
63805,405000.0
63806,295000.0
63807,310000.0
63808,262500.0
63809,580000.0
63810,320000.0
63811,850000.0
63812,499999.0
63813,275000.0
63814,320000.0
63815,303000.0
63816,412000.0
63817,691888.0
63818,575000.0
63819,410000.0
63820,490000.0
63821,708000.0
63822,363000.0
63823,510000.0
63824,530000.0
63825,485000.0
63826,318000.0
63827,630000.0
63828,400000.0
63829,420000.0
63830,750000.0
63831,648000.0
63832,350000.0
63833,553000.0
63834,340000.0
63835,426000.0
63836,435000.0
63837,371500.0
63838,338000.0
63839,265000.0
63840,441000.0
63841,310000.0
63842,410000.0
63843,375000.0
63844,388000.0
63845,348000.0
63846,255000.0
63847,405000.0
63848,455000.0
63849,310000.0
63850,560000.0
63851,505000.0
63852,285000.0
63853,508000.0
63854,235000.0
63855,720000.0
63856,575000.0
63857,380000.0
63858,365000.0
63859,270000.0
63860,780000.0
63861,241000.0
63862,263000.0
63863,385000.0
63864,620888.0
63865,303000.0
63866,390000.0
63867,310000.0
63868,380000.0
63869,445000.0
63870,325000.0
63871,335000.0
63872,558000.0
63873,438000.0
63874,445000.0
63875,770000.0
63876,558000.0
63877,306500.0
63878,307000.0
63879,355888.0
63880,445000.0
63881,420000.0
63882,395000.0
63883,395000.0
63884,472888.0
63885,420000.0
63886,628000.0
63887,390000.0
63888,460000.0
63889,738000.0
63890,597000.0
63891,762500.0
63892,575000.0
63893,315000.0
63894,460000.0
63895,385000.0
63896,270000.0
63897,240000.0
63898,335000.0
63899,440000.0
63900,410000.0
63901,640000.0
63902,385000.0
63903,318000.0
63904,478000.0
63905,368000.0
63906,453000.0
63907,600000.0
63908,415000.0
63909,315000.0
63910,630000.0
63911,470000.0
63912,360000.0
63913,340000.0
63914,385000.0
63915,285000.0
63916,400000.0
63917,418000.0
63918,515000.0
63919,738000.0
63920,422000.0
63921,280000.0
63922,390000.0
63923,295000.0
63924,280000.0
63925,540000.0
63926,388000.0
63927,730000.0
63928,645000.0
63929,385000.0
63930,500000.0
63931,368000.0
63932,321000.0
63933,455000.0
63934,359000.0
63935,323000.0
63936,910000.0
63937,250000.0
63938,372000.0
63939,670000.0
63940,550000.0
63941,520000.0
63942,460000.0
63943,366000.0
63944,453888.0
63945,540000.0
63946,645000.0
63947,813800.0
63948,840000.0
63949,420000.0
63950,461000.0
63951,430000.0
63952,465000.0
63953,502000.0
63954,357000.0
63955,440000.0
63956,868000.0
63957,225000.0
63958,452000.0
63959,510000.0
63960,262000.0
63961,300000.0
63962,520000.0
63963,675000.0
63964,305000.0
63965,340000.0
63966,720000.0
63967,462000.0
63968,330000.0
63969,454000.0
63970,655000.0
63971,330000.0
63972,308000.0
63973,253000.0
63974,385000.0
63975,492000.0
63976,496500.0
63977,610000.0
63978,400000.0
63979,305000.0
63980,470000.0
63981,653800.0
63982,465000.0
63983,590000.0
63984,568888.0
63985,383000.0
63986,330000.0
63987,370000.0
63988,325000.0
63989,508000.0
63990,388000.0
63991,285000.0
63992,302000.0
63993,515000.0
63994,447000.0
63995,254000.0
63996,325000.0
63997,485000.0
63998,480000.0
63999,550000.0
64000,212000.0
64001,720000.0
64002,285000.0
64003,350000.0
64004,355000.0
64005,368000.0
64006,635000.0
64007,415000.0
64008,497000.0
64009,690000.0
64010,262000.0
64011,383000.0
64012,265000.0
64013,280000.0
64014,390000.0
64015,525000.0
64016,438888.0
64017,440000.0
64018,425000.0
64019,580000.0
64020,270000.0
64021,635000.0
64022,648000.0
64023,555000.0
64024,520000.0
64025,320000.0
64026,852000.0
64027,525000.0
64028,410000.0
64029,470000.0
64030,492000.0
64031,383000.0
64032,690000.0
64033,308000.0
64034,305000.0
64035,325000.0
64036,250000.0
64037,415000.0
64038,448000.0
64039,318000.0
64040,348000.0
64041,317000.0
64042,306000.0
64043,423000.0
64044,425000.0
64045,443000.0
64046,510000.0
64047,370000.0
64048,460000.0
64049,565000.0
64050,460000.0
64051,248000.0
64052,450000.0
64053,870000.0
64054,260000.0
64055,390000.0
64056,562000.0
64057,295000.0
64058,465000.0
64059,495000.0
64060,767000.0
64061,435000.0
64062,410000.0
64063,670000.0
64064,328000.0
64065,490000.0
64066,705000.0
64067,483000.0
64068,522000.0
64069,340000.0
64070,578000.0
64071,477000.0
64072,302000.0
64073,383500.0
64074,295000.0
64075,550000.0
64076,400000.0
64077,710000.0
64078,395000.0
64079,655000.0
64080,338000.0
64081,450000.0
64082,400000.0
64083,322000.0
64084,515000.0
64085,580000.0
64086,355000.0
64087,365000.0
64088,865000.0
64089,447000.0
64090,385000.0
64091,481000.0
64092,563000.0
64093,475000.0
64094,370000.0
64095,270000.0
64096,335000.0
64097,433000.0
64098,345000.0
64099,505000.0
64100,410000.0
64101,805000.0
64102,248000.0
64103,625000.0
64104,318000.0
64105,550000.0
64106,470000.0
64107,420000.0
64108,410000.0
64109,413000.0
64110,341000.0
64111,560000.0
64112,320000.0
64113,545000.0
64114,381623.0
64115,245000.0
64116,430000.0
64117,333000.0
64118,265000.0
64119,350000.0
64120,552000.0
64121,335000.0
64122,396000.0
64123,340000.0
64124,700000.0
64125,570000.0
64126,455000.0
64127,718000.0
64128,310000.0
64129,250000.0
64130,500000.0
64131,460000.0
64132,389000.0
64133,485000.0
64134,290000.0
64135,430000.0
64136,420000.0
64137,645000.0
64138,457000.0
64139,380000.0
64140,450000.0
64141,420000.0
64142,443000.0
64143,650000.0
64144,310000.0
64145,320000.0
64146,308000.0
64147,411000.0
64148,460000.0
64149,325000.0
64150,728000.0
64151,276000.0
64152,372000.0
64153,365000.0
64154,440000.0
64155,473000.0
64156,268000.0
64157,450000.0
64158,286000.0
64159,533000.0
64160,415000.0
64161,598000.0
64162,263000.0
64163,220000.0
64164,698000.0
64165,453000.0
64166,570000.0
64167,635000.0
64168,508000.0
64169,610000.0
64170,355000.0
64171,405000.0
64172,530000.0
64173,300000.0
64174,453500.0
64175,420000.0
64176,405888.0
64177,570000.0
64178,370000.0
64179,795000.0
64180,680000.0
64181,520000.0
64182,358000.0
64183,950000.0
64184,565000.0
64185,490000.0
64186,448000.0
64187,416000.0
64188,592000.0
64189,305000.0
64190,320000.0
64191,370000.0
64192,310000.0
64193,390000.0
64194,290000.0
64195,410000.0
64196,610000.0
64197,400000.0
64198,511000.0
64199,380000.0
64200,283000.0
64201,382500.0
64202,283000.0
64203,270000.0
64204,340000.0
64205,500000.0
64206,470000.0
64207,414000.0
64208,606000.0
64209,578000.0
64210,410000.0
64211,343888.0
64212,415000.0
64213,363000.0
64214,327000.0
64215,364500.0
64216,360000.0
64217,378000.0
64218,300000.0
64219,368000.0
64220,467000.0
64221,370000.0
64222,685000.0
64223,295000.0
64224,315000.0
64225,480000.0
64226,403888.0
64227,310000.0
64228,575000.0
64229,345000.0
64230,350000.0
64231,265000.0
64232,338000.0
64233,405000.0
64234,560000.0
64235,315000.0
64236,215000.0
64237,350000.0
64238,353000.0
64239,700000.0
64240,350000.0
64241,515000.0
64242,225000.0
64243,466000.0
64244,388000.0
64245,350000.0
64246,275000.0
64247,445000.0
64248,460000.0
64249,330000.0
64250,465000.0
64251,245000.0
64252,734000.0
64253,365000.0
64254,668000.0
64255,670000.0
64256,570000.0
64257,307000.0
64258,320000.0
64259,280000.0
64260,480000.0
64261,458000.0
64262,375000.0
64263,240800.0
64264,294000.0
64265,358000.0
64266,513000.0
64267,698000.0
64268,655000.0
64269,510000.0
64270,528000.0
64271,415000.0
64272,357888.0
64273,335000.0
64274,388000.0
64275,380000.0
64276,422000.0
64277,430000.0
64278,500000.0
64279,870000.0
64280,458000.0
64281,458000.0
64282,422000.0
64283,387500.0
64284,412500.0
64285,550000.0
64286,332000.0
64287,386000.0
64288,412888.0
64289,470000.0
64290,530000.0
64291,540000.0
64292,495000.0
64293,385000.0
64294,420000.0
64295,495000.0
64296,583000.0
64297,328000.0
64298,523000.0
64299,310000.0
64300,390000.0
64301,550000.0
64302,450000.0
64303,294000.0
64304,575000.0
64305,405888.0
64306,463000.0
64307,350000.0
64308,345000.0
64309,273500.0
64310,655000.0
64311,531000.0
64312,490000.0
64313,233000.0
64314,400000.0
64315,370000.0
64316,418000.0
64317,335000.0
64318,370000.0
64319,350000.0
64320,662000.0
64321,628000.0
64322,247000.0
64323,540000.0
64324,380000.0
64325,370000.0
64326,361000.0
64327,313000.0
64328,545000.0
64329,350000.0
64330,378000.0
64331,640000.0
64332,650000.0
64333,537088.0
64334,480000.0
64335,506000.0
64336,270000.0
64337,265000.0
64338,313000.0
64339,650000.0
64340,428000.0
64341,260000.0
64342,432000.0
64343,485000.0
64344,375000.0
64345,980000.0
64346,390000.0
64347,380000.0
64348,423000.0
64349,640000.0
64350,362000.0
64351,439000.0
64352,430000.0
64353,445000.0
64354,639000.0
64355,470000.0
64356,430000.0
64357,540000.0
64358,760000.0
64359,570000.0
64360,375000.0
64361,371000.0
64362,475000.0
64363,435000.0
64364,428000.0
64365,453000.0
64366,420000.0
64367,440000.0
64368,317000.0
64369,500500.0
64370,272000.0
64371,420000.0
64372,268000.0
64373,405000.0
64374,435000.0
64375,375000.0
64376,605000.0
64377,380000.0
64378,443000.0
64379,645000.0
64380,400888.0
64381,500000.0
64382,303000.0
64383,355000.0
64384,350000.0
64385,452000.0
64386,417000.0
64387,660000.0
64388,720000.0
64389,468000.0
64390,200000.0
64391,375000.0
64392,422000.0
64393,450000.0
64394,678000.0
64395,365000.0
64396,385000.0
64397,500000.0
64398,347000.0
64399,250000.0
64400,360000.0
64401,230000.0
64402,345000.0
64403,565000.0
64404,336000.0
64405,310000.0
64406,316000.0
64407,325000.0
64408,695000.0
64409,400000.0
64410,328000.0
64411,450000.0
64412,290000.0
64413,720000.0
64414,633000.0
64415,818000.0
64416,702000.0
64417,415000.0
64418,410000.0
64419,310000.0
64420,462000.0
64421,350000.0
64422,410000.0
64423,442888.0
64424,470000.0
64425,380000.0
64426,638000.0
64427,310000.0
64428,458000.0
64429,440000.0
64430,439000.0
64431,399999.0
64432,425000.0
64433,495000.0
64434,520000.0
64435,670000.0
64436,216000.0
64437,300000.0
64438,405000.0
64439,480000.0
64440,380888.0
64441,630000.0
64442,422000.0
64443,720000.0
64444,300000.0
64445,443000.0
64446,360000.0
64447,258000.0
64448,420000.0
64449,475000.0
64450,410000.0
64451,390000.0
64452,466000.0
64453,260000.0
64454,260000.0
64455,450000.0
64456,370000.0
64457,520000.0
64458,485000.0
64459,420000.0
64460,439000.0
64461,348000.0
64462,455000.0
64463,235000.0
64464,425000.0
64465,268000.0
64466,768000.0
64467,518000.0
64468,338800.0
64469,682000.0
64470,295000.0
64471,323000.0
64472,423000.0
64473,425000.0
64474,372000.0
64475,300888.0
64476,325000.0
64477,350000.0
64478,370000.0
64479,452000.0
64480,345000.0
64481,895000.0
64482,520000.0
64483,425000.0
64484,330000.0
64485,380000.0
64486,340000.0
64487,565000.0
64488,415000.0
64489,343000.0
64490,325000.0
64491,700000.0
64492,527000.0
64493,515000.0
64494,537000.0
64495,430000.0
64496,395000.0
64497,323000.0
64498,337000.0
64499,285000.0
64500,410000.0
64501,625000.0
64502,285000.0
64503,340000.0
64504,385000.0
64505,297000.0
64506,515000.0
64507,470000.0
64508,373000.0
64509,233000.0
64510,470000.0
64511,370000.0
64512,455000.0
64513,245000.0
64514,285000.0
64515,473000.0
64516,570000.0
64517,485000.0
64518,768000.0
64519,360000.0
64520,482500.0
64521,265000.0
64522,435000.0
64523,580000.0
64524,396000.0
64525,510000.0
64526,844000.0
64527,388000.0
64528,320000.0
64529,620000.0
64530,465000.0
64531,412000.0
64532,408000.0
64533,350000.0
64534,560000.0
64535,310800.0
64536,426000.0
64537,290000.0
64538,475000.0
64539,498000.0
64540,235000.0
64541,400000.0
64542,330888.0
64543,305000.0
64544,380000.0
64545,542000.0
64546,378000.0
64547,720000.0
64548,340000.0
64549,332000.0
64550,408000.0
64551,330000.0
64552,480000.0
64553,333000.0
64554,410000.0
64555,557000.0
64556,340000.0
64557,520000.0
64558,488000.0
64559,350000.0
64560,850000.0
64561,608000.0
64562,440000.0
64563,595000.0
64564,685000.0
64565,340000.0
64566,340000.0
64567,573000.0
64568,215000.0
64569,418000.0
64570,416888.0
64571,335000.0
64572,698000.0
64573,452000.0
64574,375000.0
64575,440000.0
64576,243800.0
64577,575000.0
64578,260000.0
64579,440000.0
64580,575000.0
64581,270000.0
64582,360000.0
64583,323000.0
64584,463000.0
64585,440000.0
64586,265000.0
64587,618000.0
64588,348000.0
64589,418000.0
64590,393000.0
64591,370000.0
64592,370000.0
64593,497500.0
64594,437000.0
64595,380000.0
64596,439500.0
64597,285000.0
64598,400000.0
64599,567000.0
64600,405000.0
64601,310000.0
64602,280000.0
64603,405000.0
64604,398000.0
64605,415000.0
64606,590000.0
64607,545000.0
64608,470000.0
64609,195000.0
64610,350000.0
64611,610000.0
64612,500000.0
64613,476000.0
64614,415000.0
64615,813000.0
64616,539000.0
64617,315000.0
64618,325000.0
64619,512000.0
64620,462000.0
64621,467000.0
64622,292000.0
64623,370000.0
64624,828000.0
64625,680000.0
64626,396000.0
64627,558000.0
64628,630000.0
64629,320000.0
64630,540000.0
64631,328000.0
64632,345000.0
64633,368000.0
64634,462000.0
64635,340000.0
64636,535000.0
64637,425000.0
64638,570000.0
64639,280000.0
64640,395000.0
64641,285000.0
64642,445000.0
64643,490000.0
64644,335000.0
64645,710000.0
64646,752800.0
64647,365000.0
64648,400000.0
64649,370188.0
64650,266000.0
64651,650000.0
64652,266000.0
64653,440000.0
64654,403000.0
64655,483000.0
64656,515000.0
64657,422000.0
64658,306000.0
64659,495000.0
64660,530000.0
64661,340000.0
64662,400000.0
64663,400000.0
64664,495000.0
64665,410000.0
64666,389000.0
64667,375000.0
64668,520000.0
64669,295000.0
64670,297000.0
64671,278000.0
64672,373000.0
64673,580000.0
64674,455000.0
64675,460000.0
64676,618000.0
64677,413000.0
64678,266500.0
64679,270000.0
64680,395000.0
64681,320000.0
64682,290000.0
64683,420000.0
64684,475000.0
64685,390000.0
64686,285000.0
64687,250000.0
64688,365000.0
64689,423000.0
64690,275000.0
64691,1000000.0
64692,320000.0
64693,268000.0
64694,698000.0
64695,648000.0
64696,373000.0
64697,406000.0
64698,343000.0
64699,405000.0
64700,370000.0
64701,725000.0
64702,300000.0
64703,405000.0
64704,365000.0
64705,655000.0
64706,395000.0
64707,438000.0
64708,405000.0
64709,528000.0
64710,615000.0
64711,328000.0
64712,220000.0
64713,350000.0
64714,685000.0
64715,840000.0
64716,318000.0
64717,645000.0
64718,330000.0
64719,328000.0
64720,331000.0
64721,210000.0
64722,385000.0
64723,439000.0
64724,380000.0
64725,340000.0
64726,620000.0
64727,405000.0
64728,518000.0
64729,360000.0
64730,380000.0
64731,365000.0
64732,950000.0
64733,722888.0
64734,650000.0
64735,470000.0
64736,531888.0
64737,348000.0
64738,885000.0
64739,655000.0
64740,472000.0
64741,470000.0
64742,635000.0
64743,288000.0
64744,250000.0
64745,380000.0
64746,245000.0
64747,430000.0
64748,400000.0
64749,470000.0
64750,530000.0
64751,352000.0
64752,400000.0
64753,380000.0
64754,550000.0
64755,340000.0
64756,292000.0
64757,443000.0
64758,632000.0
64759,668000.0
64760,268000.0
64761,545000.0
64762,345000.0
64763,480000.0
64764,340000.0
64765,476000.0
64766,470000.0
64767,460000.0
64768,535000.0
64769,419000.0
64770,448000.0
64771,418000.0
64772,410000.0
64773,558000.0
64774,278888.0
64775,438000.0
64776,588000.0
64777,665000.0
64778,425000.0
64779,398888.0
64780,220000.0
64781,620000.0
64782,603000.0
64783,900000.0
64784,515000.0
64785,450000.0
64786,405000.0
64787,470000.0
64788,439988.0
64789,700000.0
64790,380000.0
64791,260000.0
64792,428000.0
64793,300000.0
64794,465000.0
64795,440000.0
64796,356000.0
64797,255000.0
64798,400000.0
64799,405000.0
64800,298000.0
64801,350000.0
64802,341000.0
64803,555000.0
64804,434000.0
64805,435000.0
64806,272000.0
64807,402888.0
64808,560088.0
64809,430000.0
64810,628000.0
64811,375000.0
64812,680000.0
64813,745000.0
64814,330000.0
64815,680000.0
64816,363000.0
64817,598000.0
64818,650000.0
64819,273000.0
64820,372000.0
64821,400000.0
64822,520000.0
64823,288000.0
64824,758888.0
64825,469000.0
64826,355000.0
64827,545000.0
64828,291000.0
64829,648000.0
64830,495000.0
64831,302000.0
64832,370000.0
64833,330000.0
64834,450000.0
64835,513000.0
64836,458000.0
64837,381888.0
64838,726000.0
64839,393888.0
64840,298000.0
64841,383000.0
64842,315000.0
64843,365000.0
64844,350000.0
64845,479888.0
64846,345000.0
64847,360000.0
64848,545888.0
64849,335000.0
64850,348000.0
64851,745000.0
64852,343000.0
64853,410000.0
64854,385000.0
64855,290000.0
64856,298000.0
64857,433000.0
64858,688000.0
64859,537000.0
64860,245000.0
64861,410000.0
64862,528000.0
64863,533000.0
64864,453000.0
64865,260000.0
64866,353888.0
64867,416000.0
64868,390000.0
64869,273000.0
64870,535000.0
64871,562000.0
64872,565000.0
64873,615000.0
64874,345000.0
64875,250000.0
64876,385000.0
64877,287000.0
64878,400000.0
64879,560000.0
64880,538000.0
64881,435000.0
64882,372500.0
64883,420000.0
64884,426000.0
64885,480000.0
64886,445000.0
64887,500000.0
64888,860000.0
64889,330000.0
64890,225000.0
64891,340000.0
64892,522000.0
64893,439880.0
64894,270000.0
64895,268000.0
64896,360000.0
64897,510000.0
64898,408000.0
64899,365000.0
64900,500000.0
64901,335000.0
64902,275000.0
64903,365000.0
64904,438000.0
64905,355000.0
64906,368000.0
64907,660000.0
64908,275000.0
64909,693000.0
64910,235000.0
64911,360000.0
64912,543000.0
64913,505000.0
64914,325000.0
64915,368888.0
64916,385000.0
64917,266000.0
64918,400000.0
64919,550000.0
64920,255000.0
64921,270000.0
64922,450000.0
64923,525000.0
64924,425000.0
64925,457000.0
64926,540000.0
64927,305000.0
64928,758000.0
64929,465000.0
64930,530000.0
64931,315800.0
64932,650000.0
64933,735000.0
64934,275000.0
64935,520000.0
64936,500000.0
64937,591000.0
64938,558000.0
64939,270000.0
64940,538000.0
64941,470000.0
64942,470000.0
64943,623000.0
64944,590000.0
64945,453000.0
64946,390000.0
64947,535000.0
64948,365000.0
64949,685000.0
64950,370000.0
64951,390000.0
64952,300000.0
64953,655000.0
64954,723888.0
64955,350000.0
64956,935000.0
64957,358000.0
64958,426500.0
64959,366000.0
64960,480000.0
64961,678000.0
64962,355000.0
64963,307000.0
64964,430000.0
64965,378000.0
64966,268000.0
64967,318000.0
64968,392000.0
64969,398000.0
64970,424000.0
64971,500000.0
64972,366000.0
64973,615000.0
64974,780000.0
64975,528888.0
64976,420000.0
64977,471000.0
64978,640000.0
64979,370000.0
64980,390000.0
64981,500000.0
64982,260000.0
64983,362000.0
64984,313888.0
64985,548000.0
64986,430000.0
64987,512000.0
64988,380000.0
64989,585000.0
64990,480000.0
64991,750000.0
64992,537000.0
64993,375000.0
64994,338000.0
64995,490000.0
64996,440000.0
64997,490000.0
64998,500000.0
64999,378000.0
65000,360000.0
65001,440000.0
65002,595000.0
65003,660000.0
65004,290000.0
65005,269000.0
65006,393000.0
65007,410000.0
65008,350000.0
65009,410000.0
65010,338000.0
65011,380000.0
65012,758000.0
65013,465000.0
65014,410000.0
65015,356000.0
65016,650000.0
65017,325000.0
65018,436500.0
65019,245000.0
65020,343000.0
65021,463000.0
65022,338000.0
65023,373000.0
65024,385000.0
65025,330000.0
65026,835000.0
65027,288000.0
65028,469888.0
65029,385000.0
65030,420000.0
65031,475000.0
65032,310000.0
65033,370000.0
65034,345000.0
65035,530000.0
65036,420000.0
65037,440000.0
65038,288000.0
65039,310000.0
65040,643000.0
65041,390000.0
65042,354000.0
65043,345000.0
65044,350000.0
65045,305000.0
65046,688000.0
65047,527000.0
65048,500000.0
65049,297000.0
